user_id,day,txn_count,cashin,cashout,failed_login,pin_reset,churned
10001,55,0,7.18,15.68,0,1,1
10001,56,0,0.0,0.0,0,0,1
10001,57,1,12.31,7.6,0,0,1
10001,58,0,0.0,13.02,0,0,1
10001,59,0,0.0,0.0,0,0,1
10001,60,0,0.0,0.0,0,0,1
10001,61,0,0.0,6.61,0,0,1
10001,62,0,10.52,0.0,1,0,1
10001,63,0,1.61,7.75,0,0,1
10001,64,0,0.0,2.77,0,0,1
10001,65,0,0.0,0.0,0,0,1
10001,66,1,26.07,13.76,0,0,1
10001,67,0,0.0,0.0,0,0,1
10001,68,0,22.56,0.0,0,0,1
10001,69,0,10.4,0.0,0,0,1
10001,70,0,15.92,0.0,0,0,1
10002,1,7,105.26,69.89,0,0,0
10002,2,10,133.07,110.99,0,0,0
10002,3,4,65.27,50.62,0,0,0
10002,4,2,25.24,34.16,0,0,0
10002,5,4,62.84,48.39,0,0,0
10002,6,4,66.17,36.0,0,0,0
10002,7,6,88.51,65.21,0,0,0
10002,8,1,6.01,2.9,0,0,0
10002,9,4,55.81,62.55,0,0,0
10002,10,1,12.75,24.08,0,0,0
10002,11,4,42.45,46.76,0,0,0
10002,12,3,40.2,58.98,0,0,0
10002,13,3,54.86,30.06,1,0,0
10002,14,2,42.85,30.89,0,0,0
10002,15,4,56.9,49.16,0,1,0
10002,16,2,33.58,18.13,0,0,0
10002,17,3,58.57,8.88,0,0,0
10002,18,2,30.8,34.13,0,0,0
10002,19,3,46.45,53.14,0,0,0
10002,20,1,10.62,0.14,0,0,0
10002,21,0,0.0,0.0,0,0,0
10002,22,1,17.87,0.0,0,0,0
10002,23,1,19.55,19.44,0,0,0
10002,24,1,12.55,3.17,0,0,0
10002,25,1,17.74,12.5,0,0,0
10002,26,3,56.38,32.68,0,0,0
10002,27,0,0.0,0.0,0,0,0
10002,28,3,70.02,40.7,0,0,0
10002,29,1,37.36,5.34,0,0,0
10002,30,2,15.06,16.84,0,0,0
10002,31,1,20.07,9.99,0,0,0
10002,32,0,0.46,0.0,1,0,0
10002,33,2,30.43,34.3,0,0,0
10002,34,1,19.09,18.38,0,0,0
10002,35,0,0.0,0.0,0,0,0
10002,36,1,5.72,17.94,0,0,0
10002,37,0,0.0,6.39,0,0,0
10002,38,0,0.0,8.62,0,0,0
10002,39,0,0.0,1.54,0,0,0
10003,1,9,142.52,117.77,0,0,0
10003,2,8,115.51,107.27,0,0,0
10003,3,1,21.78,11.52,0,0,0
10003,4,9,139.31,110.43,0,0,0
10003,5,11,160.81,127.18,0,0,0
10003,6,7,121.38,99.01,0,0,0
10003,7,7,124.63,80.15,0,1,0
10003,8,10,135.27,119.1,0,0,0
10003,9,7,114.19,89.53,0,0,0
10003,10,15,223.99,194.99,0,0,0
10003,11,11,151.89,143.98,0,0,0
10003,12,6,89.08,77.03,0,0,0
10003,13,10,141.12,106.37,0,0,0
10003,14,9,126.06,106.6,0,0,0
10003,15,7,122.17,99.38,0,0,0
10003,16,10,137.03,104.87,0,0,0
10003,17,10,151.49,115.22,0,0,0
10003,18,7,89.56,89.03,0,0,0
10003,19,7,97.79,88.84,0,0,0
10003,20,9,141.18,109.41,0,0,0
10003,21,10,162.23,126.94,0,0,0
10003,22,15,225.42,177.68,0,0,0
10003,23,13,201.22,156.58,0,0,0
10003,24,14,210.9,156.19,0,0,0
10003,25,9,143.55,117.79,0,0,0
10003,26,10,138.13,135.31,0,0,0
10003,27,7,109.62,107.47,0,0,0
10003,28,11,167.54,127.21,0,1,0
10003,29,14,204.6,173.14,0,0,0
10003,30,10,145.38,131.52,0,0,0
10003,31,11,170.79,143.61,0,0,0
10003,32,12,190.7,134.87,0,0,0
10003,33,7,100.53,78.14,0,0,0
10003,34,12,169.37,136.6,0,0,0
10003,35,9,141.67,92.5,0,0,0
10003,36,11,168.9,144.04,0,0,0
10003,37,15,236.31,197.16,0,0,0
10003,38,10,162.39,117.85,0,0,0
10003,39,14,226.9,176.71,0,0,0
10003,40,9,120.0,94.7,1,0,0
10003,41,11,178.11,138.94,0,0,0
10003,42,12,179.8,147.84,0,0,0
10003,43,24,368.65,295.64,0,0,0
10003,44,7,109.25,87.36,0,0,0
10003,45,9,132.09,103.92,0,0,0
10003,46,11,178.1,132.39,0,0,0
10003,47,18,273.65,230.02,0,0,0
10003,48,13,216.92,162.81,0,0,0
10004,1,1,10.66,6.56,1,0,0
10004,2,5,77.87,58.84,0,0,0
10004,3,3,47.42,26.3,0,0,0
10004,4,2,30.49,21.69,0,0,0
10004,5,3,51.46,49.74,0,0,0
10004,6,2,22.3,18.4,0,0,0
10004,7,3,49.91,25.72,0,0,0
10004,8,6,94.18,70.98,0,0,0
10004,9,5,84.35,55.06,0,0,0
10004,10,1,1.12,4.38,0,0,0
10004,11,2,26.1,29.54,0,0,0
10004,12,5,79.65,61.67,0,0,0
10004,13,5,65.51,38.38,0,0,0
10004,14,4,67.93,60.28,0,0,0
10004,15,1,7.31,0.0,1,1,0
10004,16,6,82.02,70.55,0,0,0
10004,17,4,51.39,39.2,0,0,0
10004,18,3,34.89,35.33,0,0,0
10004,19,3,47.3,26.92,0,0,0
10004,20,2,33.15,22.34,0,0,0
10004,21,0,7.46,0.0,0,0,0
10004,22,4,71.25,40.01,0,0,0
10004,23,2,18.04,23.6,0,0,0
10004,24,3,55.02,38.05,0,0,0
10004,25,4,62.45,46.03,0,0,0
10004,26,4,76.39,74.25,0,0,0
10004,27,1,23.27,19.98,0,0,0
10004,28,3,60.64,23.5,0,0,0
10004,29,0,0.0,0.0,0,0,0
10004,30,3,52.34,26.07,0,0,0
10004,31,2,40.9,9.79,0,0,0
10004,32,2,30.82,37.07,0,0,0
10004,33,1,9.17,10.29,0,0,0
10004,34,1,19.56,1.18,0,0,0
10004,35,5,78.56,60.49,0,0,0
10004,36,2,24.17,10.99,0,0,0
10005,1,4,57.26,38.01,1,0,1
10005,2,2,38.86,17.07,1,0,1
10005,3,5,85.53,80.33,0,0,1
10005,4,5,72.42,69.27,0,0,1
10005,5,6,93.07,70.69,1,0,1
10005,6,2,32.64,18.1,0,1,1
10005,7,6,87.63,83.5,0,0,1
10005,8,2,46.33,21.39,0,0,1
10005,9,4,68.42,44.37,0,0,1
10005,10,1,18.58,3.63,0,0,1
10005,11,5,62.17,50.78,0,0,1
10005,12,2,28.73,15.23,0,0,1
10005,13,0,12.71,0.0,0,0,1
10005,14,1,15.49,21.57,0,0,1
10005,15,0,0.0,12.98,1,0,1
10005,16,1,14.06,8.78,0,0,1
10005,17,0,0.0,11.42,1,0,1
10005,18,0,0.0,11.74,1,1,1
10005,19,0,3.9,0.0,0,0,1
10005,20,0,0.0,0.0,1,0,1
10005,21,0,2.77,7.32,0,0,1
10005,22,0,0.7,10.42,0,0,1
10005,23,0,0.0,16.41,1,0,1
10005,24,0,0.0,20.15,0,0,1
10005,25,0,0.0,6.66,0,0,1
10005,26,0,0.0,5.04,0,1,1
10005,27,0,0.0,0.0,1,0,1
10005,28,0,14.58,0.0,1,0,1
10005,29,0,8.59,3.46,0,0,1
10005,30,0,0.0,0.0,0,0,1
10005,31,0,0.0,14.12,0,0,1
10005,32,0,5.41,8.85,0,1,1
10005,33,0,20.42,9.42,0,0,1
10005,34,0,0.0,0.0,0,0,1
10005,35,0,0.0,5.28,0,0,1
10005,36,0,6.56,15.28,0,0,1
10005,37,0,0.0,0.0,1,0,1
10005,38,0,0.0,7.95,0,0,1
10005,39,0,18.61,8.59,0,0,1
10005,40,0,1.82,17.09,0,0,1
10005,41,0,0.0,2.41,1,0,1
10005,42,0,0.0,0.0,0,1,1
10005,43,0,5.8,12.0,0,0,1
10005,44,0,0.0,0.0,0,1,1
10005,45,0,9.07,0.0,0,0,1
10005,46,0,0.0,3.05,0,0,1
10005,47,0,0.0,22.78,0,0,1
10005,48,0,11.59,1.21,0,0,1
10005,49,0,0.0,0.0,0,0,1
10005,50,0,0.0,8.54,0,0,1
10005,51,0,0.0,0.69,0,0,1
10005,52,0,14.81,0.0,1,0,1
10005,53,0,0.0,10.29,0,1,1
10005,54,0,8.11,5.35,0,0,1
10005,55,0,10.76,5.92,0,0,1
10005,56,0,9.2,1.14,0,0,1
10005,57,0,17.82,0.0,0,0,1
10005,58,0,0.0,0.07,0,0,1
10005,59,0,13.31,7.62,0,0,1
10005,60,1,18.17,31.01,0,0,1
10005,61,0,0.0,0.0,0,0,1
10005,62,0,0.0,10.84,0,0,1
10005,63,0,0.0,4.65,0,0,1
10005,64,0,0.0,2.32,1,0,1
10005,65,0,0.0,0.0,0,0,1
10006,1,1,28.1,25.96,0,0,0
10006,2,1,24.65,28.16,0,0,0
10006,3,3,40.26,35.86,0,0,0
10006,4,1,14.12,8.3,0,0,0
10006,5,2,29.07,26.29,0,0,0
10006,6,4,44.29,36.73,0,0,0
10006,7,4,49.37,39.27,0,0,0
10006,8,1,15.61,16.94,0,0,0
10006,9,1,12.95,35.34,0,1,0
10006,10,4,55.35,46.94,0,0,0
10006,11,4,56.38,50.8,0,0,0
10006,12,2,33.77,23.71,0,0,0
10006,13,2,36.4,16.75,0,0,0
10006,14,4,65.21,54.45,0,0,0
10006,15,1,13.05,23.34,0,0,0
10006,16,0,0.0,10.04,0,0,0
10006,17,1,34.57,9.59,0,0,0
10006,18,1,26.45,6.68,0,0,0
10006,19,1,9.64,20.57,0,0,0
10006,20,2,38.0,31.54,0,0,0
10006,21,2,21.8,23.76,0,0,0
10006,22,0,0.0,0.0,0,0,0
10006,23,0,0.3,6.09,0,0,0
10006,24,3,43.39,28.9,0,0,0
10006,25,3,42.22,42.33,0,0,0
10006,26,4,29.8,49.84,0,0,0
10006,27,0,0.0,7.82,0,0,0
10006,28,3,37.61,44.9,0,0,0
10006,29,1,8.74,12.15,0,0,0
10006,30,0,8.25,0.0,0,0,0
10006,31,1,10.24,20.74,0,0,0
10006,32,4,59.34,67.82,0,0,0
10006,33,1,20.22,3.84,0,0,0
10006,34,4,66.16,60.04,0,0,0
10006,35,3,39.49,23.79,0,0,0
10006,36,4,56.29,69.04,0,0,0
10006,37,3,57.75,44.1,0,0,0
10006,38,2,26.71,30.03,0,0,0
10006,39,1,22.41,6.87,0,0,0
10006,40,1,12.71,2.06,0,0,0
10006,41,2,35.38,23.58,0,0,0
10006,42,3,42.62,37.92,0,0,0
10006,43,3,54.89,22.49,1,0,0
10006,44,0,1.73,2.44,0,0,0
10006,45,2,22.57,16.03,0,0,0
10006,46,1,20.37,12.52,0,0,0
10006,47,1,18.39,2.06,0,0,0
10006,48,2,45.81,13.85,0,0,0
10006,49,4,49.11,46.44,1,0,0
10006,50,2,28.1,20.43,0,0,0
10006,51,2,27.99,11.68,0,0,0
10006,52,6,74.02,76.62,0,0,0
10006,53,0,1.63,0.41,0,0,0
10006,54,6,108.04,70.09,0,0,0
10006,55,2,29.94,39.62,0,0,0
10006,56,2,17.5,30.05,0,0,0
10006,57,1,10.63,11.34,0,0,0
10006,58,1,22.44,10.19,1,0,0
10006,59,3,26.33,46.08,0,0,0
10006,60,3,45.14,26.46,0,0,0
10006,61,0,2.14,0.0,0,0,0
10006,62,3,36.95,45.58,0,0,0
10006,63,5,79.09,46.74,0,0,0
10006,64,2,3.96,25.99,0,0,0
10006,65,4,61.09,58.53,0,0,0
10006,66,0,3.48,0.0,0,0,0
10007,1,6,104.83,67.19,0,0,0
10007,2,7,107.54,99.69,0,0,0
10007,3,5,71.75,83.0,0,0,0
10007,4,8,117.26,98.2,0,0,0
10007,5,3,51.42,24.86,0,0,0
10007,6,9,131.01,111.0,0,0,0
10007,7,9,139.21,104.97,0,0,0
10007,8,10,146.08,115.77,0,0,0
10007,9,8,132.38,84.39,0,0,0
10007,10,12,184.05,143.58,0,0,0
10007,11,8,127.43,109.65,0,0,0
10007,12,7,106.15,75.24,0,0,0
10007,13,7,126.55,74.22,0,0,0
10007,14,4,46.18,63.41,0,0,0
10007,15,11,168.5,134.98,0,0,0
10007,16,11,155.27,113.23,0,0,0
10007,17,12,176.06,158.7,0,0,0
10007,18,12,176.04,157.97,0,0,0
10007,19,7,112.37,82.41,0,0,0
10007,20,11,162.29,133.56,0,0,0
10007,21,9,130.25,118.33,0,0,0
10007,22,14,186.36,157.45,0,0,0
10007,23,10,142.33,134.78,0,0,0
10007,24,11,168.74,113.61,0,0,0
10007,25,6,80.27,74.09,0,0,0
10007,26,7,96.33,71.74,0,0,0
10007,27,12,172.43,150.48,0,0,0
10007,28,12,181.33,147.01,0,0,0
10007,29,11,172.49,143.09,0,0,0
10007,30,14,214.19,176.64,0,0,0
10007,31,8,123.5,101.77,0,0,0
10007,32,11,161.55,129.25,0,0,0
10007,33,12,175.85,118.7,0,0,0
10007,34,13,186.03,149.27,0,0,0
10007,35,8,121.55,107.8,1,0,0
10007,36,4,61.51,45.17,0,0,0
10007,37,11,163.7,128.05,0,0,0
10007,38,11,166.04,126.21,0,0,0
10007,39,12,191.26,151.73,0,0,0
10008,1,1,21.39,0.0,0,0,0
10008,2,3,61.41,29.44,0,0,0
10008,3,1,24.43,20.6,0,0,0
10008,4,1,20.66,11.39,0,0,0
10008,5,3,57.97,37.14,0,0,0
10008,6,2,36.14,29.28,0,1,0
10008,7,3,43.11,21.13,0,0,0
10008,8,6,107.27,73.04,0,0,0
10008,9,0,7.44,5.9,0,0,0
10008,10,5,99.49,48.24,0,0,0
10008,11,4,57.64,42.72,0,0,0
10008,12,3,42.95,36.05,0,0,0
10008,13,2,43.46,31.99,0,0,0
10008,14,3,58.9,20.93,0,0,0
10008,15,3,45.07,43.15,0,0,0
10008,16,2,32.02,30.52,0,0,0
10008,17,1,31.08,15.55,0,0,0
10008,18,1,1.79,34.36,0,0,0
10008,19,1,13.21,0.0,0,0,0
10008,20,7,100.81,86.49,0,0,0
10008,21,0,1.64,0.0,0,0,0
10008,22,5,77.48,61.93,0,0,0
10008,23,2,35.82,25.57,0,0,0
10008,24,2,37.3,27.15,0,0,0
10008,25,2,23.22,23.62,0,0,0
10008,26,3,40.89,31.16,0,0,0
10008,27,0,0.0,10.9,0,0,0
10008,28,3,40.11,33.22,0,0,0
10008,29,1,30.12,10.84,0,0,0
10008,30,0,1.16,0.0,0,1,0
10008,31,2,18.54,18.96,0,0,0
10008,32,3,46.74,25.61,0,0,0
10008,33,0,0.0,19.87,0,0,0
10008,34,2,26.96,26.42,0,0,0
10008,35,6,87.36,82.03,1,0,0
10008,36,2,27.83,26.3,0,0,0
10008,37,4,72.46,42.38,0,0,0
10008,38,4,61.35,31.32,0,0,0
10008,39,3,31.81,29.92,0,0,0
10008,40,1,16.42,17.75,0,0,0
10008,41,1,22.42,21.99,0,0,0
10008,42,4,80.24,45.18,0,0,0
10008,43,2,45.34,22.22,0,0,0
10008,44,6,85.72,51.53,0,0,0
10008,45,3,64.12,44.64,0,0,0
10008,46,4,55.68,63.65,0,0,0
10008,47,2,42.08,41.03,0,0,0
10008,48,3,51.77,33.55,0,0,0
10008,49,3,38.36,44.82,0,0,0
10008,50,1,15.19,14.3,1,0,0
10008,51,1,10.03,5.59,0,0,0
10008,52,3,47.64,43.25,0,0,0
10008,53,1,26.07,10.86,0,0,0
10008,54,3,38.72,32.78,0,0,0
10008,55,4,49.7,47.62,0,0,0
10008,56,2,11.94,37.74,0,0,0
10008,57,1,5.88,13.88,0,0,0
10009,1,0,8.14,0.0,0,0,0
10009,2,1,0.75,16.43,0,0,0
10009,3,3,47.93,39.78,0,0,0
10009,4,1,8.02,19.57,0,0,0
10009,5,0,0.0,1.26,1,0,0
10009,6,0,6.45,3.06,0,0,0
10009,7,2,30.81,17.69,0,0,0
10009,8,2,26.98,21.34,0,0,0
10009,9,1,9.67,14.26,0,0,0
10009,10,2,41.88,39.36,0,0,0
10009,11,1,15.76,0.0,0,0,0
10009,12,2,34.09,25.69,0,0,0
10009,13,3,47.08,52.42,0,0,0
10009,14,0,4.66,0.0,0,0,0
10009,15,0,0.99,0.0,0,0,0
10009,16,0,8.94,0.0,0,0,0
10009,17,1,9.98,9.37,0,0,0
10009,18,1,24.48,10.65,0,0,0
10009,19,1,17.54,8.28,0,0,0
10009,20,0,0.0,3.62,0,0,0
10009,21,2,40.02,34.85,0,0,0
10009,22,0,2.71,3.02,0,0,0
10009,23,0,0.0,21.82,0,1,0
10009,24,0,0.0,0.0,0,0,0
10009,25,0,0.0,9.49,0,0,0
10009,26,1,0.0,31.81,0,0,0
10009,27,1,10.4,2.47,0,0,0
10009,28,2,20.95,14.32,0,0,0
10009,29,1,13.42,11.74,0,0,0
10009,30,2,38.23,13.5,0,0,0
10009,31,0,0.58,0.0,0,0,0
10009,32,0,0.0,0.6,0,0,0
10009,33,0,0.0,0.0,0,0,0
10009,34,0,0.0,8.57,0,0,0
10009,35,0,3.63,5.2,0,0,0
10009,36,0,0.0,2.71,0,0,0
10009,37,1,6.64,24.74,0,0,0
10009,38,0,3.14,12.11,0,0,0
10009,39,0,0.0,0.0,0,0,0
10010,1,1,16.29,8.26,0,0,1
10010,2,0,2.46,0.0,0,0,1
10010,3,2,26.33,38.98,0,0,1
10010,4,3,28.3,30.68,0,0,1
10010,5,2,21.34,0.0,0,0,1
10010,6,4,54.8,45.29,1,0,1
10010,7,0,6.84,0.0,0,0,1
10010,8,1,3.35,18.09,0,0,1
10010,9,0,0.0,16.94,0,0,1
10010,10,4,71.95,57.21,0,0,1
10010,11,3,52.17,14.93,0,0,1
10010,12,2,38.81,31.02,1,0,1
10010,13,2,14.61,29.07,0,0,1
10010,14,2,24.36,23.29,0,0,1
10010,15,1,17.02,9.59,1,0,1
10010,16,1,17.88,19.84,0,0,1
10010,17,1,20.84,0.0,0,0,1
10010,18,5,90.59,49.13,1,0,1
10010,19,1,7.04,10.16,0,0,1
10010,20,1,0.0,9.43,0,0,1
10010,21,2,38.43,36.06,0,0,1
10010,22,0,0.0,13.3,1,0,1
10010,23,3,59.45,35.61,0,0,1
10010,24,1,5.18,1.41,0,0,1
10010,25,3,48.8,34.2,0,0,1
10010,26,1,5.34,16.27,1,0,1
10010,27,0,10.11,7.49,0,1,1
10010,28,1,9.85,20.71,1,0,1
10010,29,2,38.18,2.93,0,0,1
10010,30,1,13.59,25.4,0,0,1
10010,31,0,0.0,0.0,0,1,1
10010,32,1,30.13,26.82,0,0,1
10010,33,0,15.82,0.0,0,0,1
10010,34,0,1.82,0.0,0,0,1
10010,35,0,4.83,0.0,0,0,1
10010,36,1,13.79,7.92,0,0,1
10010,37,0,2.73,0.0,0,0,1
10010,38,0,10.62,1.68,0,0,1
10010,39,0,0.0,0.0,0,0,1
10010,40,0,0.0,0.0,0,0,1
10010,41,0,15.42,0.0,0,0,1
10010,42,0,5.29,12.81,0,0,1
10010,43,0,3.61,0.0,0,0,1
10010,44,0,0.0,0.0,0,0,1
10011,1,3,44.43,43.34,0,0,0
10011,2,4,55.91,47.81,0,0,0
10011,3,6,94.31,65.65,0,0,0
10011,4,7,105.48,79.7,0,1,0
10011,5,4,33.51,61.52,0,0,0
10011,6,8,131.06,105.22,0,0,0
10011,7,3,43.41,31.82,0,0,0
10011,8,4,60.52,52.91,1,0,0
10011,9,2,17.39,29.07,0,0,0
10011,10,10,163.66,127.45,0,0,0
10011,11,6,93.06,79.84,0,0,0
10011,12,6,95.09,88.31,0,0,0
10011,13,8,108.93,101.73,0,0,0
10011,14,4,49.58,60.26,0,0,0
10011,15,4,50.72,53.68,0,0,0
10011,16,4,62.06,37.66,0,0,0
10011,17,5,64.44,59.85,0,0,0
10011,18,6,95.17,66.32,0,0,0
10011,19,5,82.48,69.49,0,0,0
10011,20,6,96.62,52.71,0,0,0
10011,21,5,78.48,50.78,0,0,0
10011,22,1,11.07,0.0,0,0,0
10011,23,6,74.6,58.06,0,0,0
10011,24,3,44.25,40.86,0,0,0
10011,25,5,75.11,57.76,0,0,0
10011,26,7,106.54,85.1,0,0,0
10011,27,9,130.71,116.83,0,0,0
10011,28,3,36.68,34.91,0,0,0
10011,29,11,164.38,131.58,0,0,0
10011,30,12,172.19,139.76,0,0,0
10011,31,5,84.59,63.42,0,1,0
10011,32,6,86.3,68.35,0,0,0
10011,33,3,18.81,22.03,0,0,0
10011,34,8,122.02,101.42,0,0,0
10011,35,2,41.14,4.55,0,0,0
10011,36,9,124.64,119.07,0,0,0
10011,37,8,112.97,98.09,0,0,0
10011,38,7,99.15,94.06,0,0,0
10011,39,10,151.16,108.84,0,0,0
10011,40,7,100.44,93.65,0,1,0
10012,1,4,77.1,46.31,0,0,0
10012,2,5,75.87,84.89,0,0,0
10012,3,10,163.14,115.58,0,0,0
10012,4,8,132.93,96.14,0,0,0
10012,5,13,196.88,162.72,0,0,0
10012,6,11,142.98,109.02,0,0,0
10012,7,3,56.13,38.38,0,0,0
10012,8,3,29.6,38.52,0,0,0
10012,9,4,76.49,54.26,0,0,0
10012,10,4,47.09,52.29,0,0,0
10012,11,0,26.78,0.65,0,0,0
10012,12,4,79.53,46.71,0,0,0
10012,13,6,98.66,78.58,0,1,0
10012,14,4,56.42,64.23,0,0,0
10012,15,6,92.3,62.78,0,0,0
10012,16,3,57.27,40.54,0,0,0
10012,17,6,89.7,70.98,0,0,0
10012,18,7,109.02,82.24,0,0,0
10012,19,1,18.62,22.84,0,0,0
10012,20,4,73.75,37.03,0,0,0
10012,21,3,46.55,17.66,0,0,0
10012,22,4,50.52,54.05,0,0,0
10012,23,3,38.05,35.72,0,0,0
10012,24,3,48.66,29.74,0,0,0
10012,25,1,9.55,0.0,0,0,0
10012,26,4,71.65,48.22,0,0,0
10012,27,1,12.54,20.62,0,0,0
10012,28,4,61.38,42.96,0,0,0
10012,29,2,26.57,6.34,0,0,0
10012,30,3,52.18,30.65,0,1,0
10012,31,2,10.95,11.79,0,0,0
10012,32,1,12.75,3.58,0,0,0
10012,33,0,0.0,13.17,0,0,0
10012,34,0,1.86,10.61,0,0,0
10012,35,1,3.58,22.08,0,0,0
10012,36,0,0.0,0.0,0,0,0
10012,37,0,0.0,0.0,0,0,0
10012,38,0,2.39,4.0,0,0,0
10012,39,0,0.0,9.44,0,0,0
10012,40,0,1.35,0.0,0,0,0
10012,41,0,8.76,0.0,0,0,0
10012,42,0,9.1,0.0,0,0,0
10012,43,0,3.15,1.39,1,0,0
10012,44,0,11.69,0.0,0,0,0
10013,1,2,30.06,18.43,0,0,1
10013,2,5,94.35,49.26,0,0,1
10013,3,4,45.68,42.39,0,1,1
10013,4,4,74.47,61.28,1,0,1
